"id";"reputation";"id_community";"profile_1";"profile_2";"questions";"answers";"comments"
"55347";"101";"10";"1";"4";"0";"0";"0"
"55348";"101";"10";"1";"4";"0";"0";"0"
"55356";"101";"10";"1";"4";"0";"0";"0"
"55360";"101";"10";"1";"4";"0";"0";"0"
"55364";"101";"10";"1";"4";"1";"0";"2"
"55366";"101";"10";"1";"4";"0";"0";"1"
"55379";"101";"10";"1";"4";"0";"0";"0"
"55384";"101";"10";"1";"4";"0";"0";"0"
"55390";"101";"10";"1";"4";"0";"0";"0"
"55391";"101";"10";"1";"4";"0";"0";"0"
"55394";"101";"10";"1";"4";"0";"0";"0"
"55400";"101";"10";"1";"4";"0";"0";"0"
"55402";"101";"10";"1";"4";"0";"0";"0"
"55410";"101";"10";"1";"4";"0";"0";"0"
"55412";"101";"10";"1";"4";"0";"0";"0"
"55415";"101";"10";"1";"4";"0";"0";"1"
"55416";"101";"10";"1";"4";"0";"0";"0"
"55417";"101";"10";"1";"4";"0";"0";"0"
"55421";"101";"10";"1";"4";"0";"0";"0"
"55428";"101";"10";"1";"1";"0";"0";"2"
"55432";"101";"10";"1";"1";"0";"0";"0"
"55433";"101";"10";"1";"1";"1";"0";"2"
"55442";"101";"10";"1";"1";"0";"0";"0"
"55445";"101";"10";"1";"1";"0";"0";"0"
"55448";"101";"10";"1";"1";"0";"0";"0"
"55459";"101";"10";"1";"1";"0";"0";"0"
"55462";"101";"10";"1";"1";"0";"0";"0"
"55464";"101";"10";"1";"1";"0";"0";"2"
"55465";"101";"10";"1";"1";"0";"0";"1"
"55478";"101";"10";"1";"1";"0";"0";"0"
"55485";"101";"10";"1";"1";"0";"0";"1"
"55489";"101";"10";"1";"1";"0";"0";"0"
"55491";"101";"10";"1";"1";"0";"0";"1"
"55494";"101";"10";"1";"1";"0";"0";"0"
"55496";"101";"10";"1";"1";"0";"0";"0"
"55498";"101";"10";"1";"1";"0";"0";"1"
"55500";"101";"10";"1";"1";"0";"0";"3"
"55509";"101";"10";"1";"1";"0";"0";"0"
"55523";"101";"10";"1";"1";"0";"0";"0"
"55525";"101";"10";"1";"1";"0";"0";"0"
"55531";"101";"10";"1";"1";"0";"0";"0"
"55536";"101";"10";"1";"1";"0";"0";"0"
"55537";"101";"10";"1";"1";"0";"0";"0"
"55540";"101";"10";"1";"1";"0";"0";"0"
"55542";"101";"10";"1";"1";"0";"0";"0"
"55544";"101";"10";"1";"1";"0";"0";"0"
"55545";"101";"10";"1";"1";"0";"0";"1"
"55546";"101";"10";"1";"1";"0";"0";"4"
"55548";"101";"10";"1";"1";"0";"0";"0"
"55553";"101";"10";"1";"4";"0";"0";"0"
"55564";"101";"10";"1";"4";"0";"0";"0"
"55577";"101";"10";"1";"4";"0";"0";"0"
"55583";"101";"10";"1";"4";"0";"0";"0"
"55584";"101";"10";"1";"4";"0";"0";"2"
"55586";"101";"10";"1";"4";"0";"0";"1"
"55595";"101";"10";"1";"4";"0";"0";"0"
"55606";"101";"10";"1";"4";"0";"0";"0"
"55621";"101";"10";"1";"4";"0";"0";"0"
"55627";"101";"10";"1";"4";"0";"0";"0"
"55633";"101";"10";"1";"4";"0";"0";"0"
"55644";"101";"10";"1";"4";"0";"0";"0"
"55663";"101";"10";"1";"4";"0";"0";"0"
"55680";"101";"10";"1";"1";"0";"0";"0"
"55687";"101";"10";"1";"1";"0";"0";"0"
"55705";"101";"10";"1";"1";"0";"0";"0"
"55711";"101";"10";"1";"1";"0";"0";"0"
"55715";"101";"10";"1";"1";"0";"0";"0"
"55716";"101";"10";"1";"1";"0";"0";"0"
"55720";"101";"10";"1";"1";"0";"0";"1"
"55722";"101";"10";"1";"1";"0";"1";"0"
"55733";"101";"10";"1";"1";"0";"0";"0"
"55735";"101";"10";"1";"1";"0";"0";"0"
"55740";"101";"10";"1";"1";"0";"0";"0"
"55743";"101";"10";"1";"1";"0";"0";"0"
"55750";"101";"10";"1";"1";"1";"0";"0"
"55755";"101";"10";"1";"1";"0";"0";"0"
"55756";"101";"10";"1";"1";"0";"0";"0"
"55757";"101";"10";"1";"1";"0";"0";"0"
"55766";"101";"10";"1";"1";"0";"0";"0"
"55768";"101";"10";"1";"1";"0";"0";"0"
"55772";"101";"10";"1";"1";"0";"0";"0"
"55773";"101";"10";"1";"1";"0";"0";"0"
"55775";"101";"10";"1";"1";"0";"0";"0"
"55777";"101";"10";"1";"1";"0";"0";"0"
"55781";"101";"10";"1";"1";"0";"0";"0"
"55783";"101";"10";"1";"1";"0";"0";"0"
"55785";"101";"10";"1";"1";"0";"0";"0"
"55787";"101";"10";"1";"1";"0";"0";"0"
"55788";"101";"10";"1";"1";"0";"0";"0"
"55789";"101";"10";"1";"1";"0";"0";"0"
"55790";"101";"10";"1";"1";"0";"0";"0"
"55792";"101";"10";"1";"1";"0";"0";"0"
"55797";"101";"10";"1";"1";"0";"0";"0"
"55803";"101";"10";"1";"1";"0";"0";"0"
"55807";"101";"10";"1";"1";"0";"0";"0"
"55808";"101";"10";"1";"4";"0";"0";"0"
"55810";"101";"10";"1";"4";"0";"0";"0"
"55812";"101";"10";"1";"4";"0";"0";"0"
"55813";"101";"10";"1";"4";"0";"0";"0"
"55820";"101";"10";"1";"4";"0";"0";"0"
"55821";"101";"10";"1";"4";"0";"0";"0"
"55826";"101";"10";"1";"4";"0";"0";"0"
"55839";"101";"10";"1";"4";"0";"0";"0"
"55847";"101";"10";"1";"4";"0";"0";"0"
"55848";"101";"10";"1";"4";"0";"0";"0"
"55849";"101";"10";"1";"4";"0";"0";"0"
"55858";"101";"10";"1";"4";"0";"0";"0"
"55862";"101";"10";"1";"4";"0";"0";"0"
"55875";"101";"10";"1";"4";"0";"0";"0"
"55884";"101";"10";"1";"4";"0";"0";"0"
"55886";"101";"10";"1";"4";"0";"0";"0"
"55887";"101";"10";"1";"4";"0";"0";"0"
"55889";"101";"10";"1";"4";"0";"0";"0"
"55891";"101";"10";"1";"4";"0";"0";"0"
"55892";"101";"10";"1";"4";"0";"0";"0"
"55894";"101";"10";"1";"4";"0";"0";"2"
"55896";"101";"10";"1";"4";"0";"0";"0"
"55899";"101";"10";"1";"4";"0";"0";"0"
"55901";"101";"10";"1";"4";"0";"0";"0"
"55902";"101";"10";"1";"4";"0";"0";"0"
"55906";"101";"10";"1";"4";"0";"0";"0"
"55909";"101";"10";"1";"4";"0";"0";"0"
"55914";"101";"10";"1";"4";"0";"0";"0"
"55915";"101";"10";"1";"4";"0";"0";"0"
"55917";"101";"10";"1";"4";"0";"0";"1"
"55931";"101";"10";"1";"4";"0";"0";"0"
"55934";"101";"10";"1";"4";"0";"0";"0"
"55935";"101";"10";"1";"1";"0";"0";"0"
"55939";"101";"10";"1";"1";"0";"0";"5"
"55945";"101";"10";"1";"1";"0";"0";"0"
"55948";"101";"10";"1";"1";"0";"0";"0"
"55949";"101";"10";"1";"1";"0";"0";"0"
"55950";"101";"10";"1";"1";"0";"0";"0"
"55951";"101";"10";"1";"1";"0";"0";"0"
"55952";"101";"10";"1";"1";"0";"0";"0"
"55962";"101";"10";"1";"1";"0";"0";"0"
"55966";"101";"10";"1";"1";"0";"0";"0"
"55968";"101";"10";"1";"1";"0";"0";"0"
"55969";"101";"10";"1";"1";"0";"0";"0"
"55972";"101";"10";"1";"1";"0";"0";"0"
"55974";"101";"10";"1";"1";"0";"0";"3"
"55975";"101";"10";"1";"1";"0";"0";"0"
"55976";"101";"10";"1";"1";"0";"0";"0"
"55993";"101";"10";"1";"1";"0";"0";"0"
"56001";"101";"10";"1";"1";"0";"0";"0"
"56002";"101";"10";"1";"1";"0";"0";"0"
"56013";"101";"10";"1";"1";"0";"0";"0"
"56015";"101";"10";"1";"1";"0";"0";"0"
"56020";"101";"10";"1";"1";"0";"1";"3"
"56024";"101";"10";"1";"1";"0";"0";"0"
"56028";"101";"10";"1";"1";"0";"0";"0"
"56030";"101";"10";"1";"1";"0";"0";"0"
"56036";"101";"10";"1";"1";"0";"0";"0"
"56038";"101";"10";"1";"1";"0";"0";"0"
"56054";"101";"10";"1";"1";"0";"0";"0"
"56056";"101";"10";"1";"1";"0";"0";"0"
"56059";"101";"10";"1";"1";"0";"0";"0"
"56070";"101";"10";"1";"4";"0";"0";"0"
"56073";"101";"10";"1";"4";"0";"0";"0"
"56082";"101";"10";"1";"4";"0";"0";"0"
"56088";"101";"10";"1";"4";"0";"0";"0"
"56090";"101";"10";"1";"4";"0";"0";"0"
"56094";"101";"10";"1";"4";"0";"0";"0"
"56118";"101";"10";"1";"4";"0";"0";"0"
"56120";"101";"10";"1";"4";"0";"0";"0"
"56121";"101";"10";"1";"4";"0";"0";"0"
"56126";"101";"10";"1";"4";"0";"0";"0"
"56128";"101";"10";"1";"4";"0";"0";"0"
"56131";"101";"10";"1";"4";"0";"0";"0"
"56133";"101";"10";"1";"4";"0";"0";"2"
"56141";"101";"10";"1";"4";"0";"0";"0"
"56144";"101";"10";"1";"4";"0";"0";"0"
"56152";"101";"10";"1";"4";"0";"0";"1"
"56153";"101";"10";"1";"4";"0";"0";"2"
"56154";"101";"10";"1";"4";"0";"0";"0"
"56155";"101";"10";"1";"4";"0";"0";"0"
"56159";"101";"10";"1";"4";"0";"0";"0"
"56161";"101";"10";"1";"4";"0";"0";"0"
"56166";"101";"10";"1";"4";"0";"0";"1"
"56168";"101";"10";"1";"4";"0";"0";"0"
"56170";"101";"10";"1";"4";"0";"0";"0"
"56178";"101";"10";"1";"4";"0";"0";"0"
"56179";"101";"10";"1";"4";"0";"0";"0"
"56182";"101";"10";"1";"4";"0";"0";"0"
"56195";"101";"10";"1";"1";"0";"0";"0"
"56197";"101";"10";"1";"1";"0";"0";"0"
"56207";"101";"10";"1";"1";"0";"0";"0"
"56210";"101";"10";"1";"1";"0";"0";"0"
"56216";"101";"10";"1";"1";"0";"0";"3"
"56218";"101";"10";"1";"1";"0";"0";"0"
"56224";"101";"10";"1";"1";"0";"0";"0"
"56239";"101";"10";"1";"1";"0";"0";"0"
"56240";"101";"10";"1";"1";"0";"0";"0"
"56241";"101";"10";"1";"1";"0";"0";"0"
"56242";"101";"10";"1";"1";"0";"0";"0"
"56245";"101";"10";"1";"1";"0";"0";"0"
"56249";"101";"10";"1";"1";"0";"0";"1"
"56250";"101";"10";"1";"1";"0";"0";"0"
"56254";"101";"10";"1";"1";"0";"0";"0"
"56255";"101";"10";"1";"1";"0";"0";"0"
"56256";"101";"10";"1";"1";"0";"0";"0"
"56260";"101";"10";"1";"1";"0";"0";"0"
"56261";"101";"10";"1";"1";"0";"0";"0"
"56265";"101";"10";"1";"1";"0";"0";"0"
"56266";"101";"10";"1";"1";"0";"0";"0"
"56267";"101";"10";"1";"1";"0";"0";"0"
"56277";"101";"10";"1";"1";"0";"0";"0"
"56279";"101";"10";"1";"1";"0";"0";"0"
"56286";"101";"10";"1";"1";"0";"0";"0"
"56292";"101";"10";"1";"1";"0";"0";"1"
"56295";"101";"10";"1";"1";"0";"0";"0"
"56306";"101";"10";"1";"1";"0";"0";"0"
"56308";"101";"10";"1";"1";"0";"0";"0"
"56330";"101";"10";"1";"4";"0";"0";"0"
"56342";"101";"10";"1";"4";"0";"0";"0"
"56350";"101";"10";"1";"4";"0";"0";"0"
"56356";"101";"10";"1";"4";"0";"0";"0"
"56357";"101";"10";"1";"4";"0";"0";"0"
"56361";"101";"10";"1";"4";"0";"0";"0"
"56367";"101";"10";"1";"4";"0";"0";"3"
"56368";"101";"10";"1";"4";"0";"0";"0"
"56371";"101";"10";"1";"4";"0";"0";"0"
"56374";"101";"10";"1";"4";"0";"0";"0"
"56384";"101";"10";"1";"4";"0";"0";"0"
"56386";"101";"10";"1";"4";"0";"0";"0"
"56388";"101";"10";"1";"4";"0";"0";"0"
"56394";"101";"10";"1";"4";"0";"0";"0"
"56398";"101";"10";"1";"4";"0";"0";"0"
"56405";"101";"10";"1";"4";"0";"0";"0"
"56406";"101";"10";"1";"4";"0";"0";"0"
"56412";"101";"10";"1";"4";"0";"0";"4"
"56413";"101";"10";"1";"4";"0";"0";"0"
"56414";"101";"10";"1";"4";"0";"0";"1"
"56415";"101";"10";"1";"4";"0";"0";"0"
"56420";"101";"10";"1";"4";"0";"0";"0"
"56425";"101";"10";"1";"4";"0";"0";"1"
"56429";"101";"10";"1";"4";"0";"0";"0"
"56431";"101";"10";"1";"4";"0";"0";"0"
"56442";"101";"10";"1";"4";"0";"0";"0"
"56447";"101";"10";"1";"1";"0";"0";"0"
"56451";"101";"10";"1";"1";"0";"0";"0"
"56452";"101";"10";"1";"1";"0";"1";"0"
"56458";"101";"10";"1";"1";"0";"0";"0"
"56460";"101";"10";"1";"1";"0";"0";"0"
"56463";"101";"10";"1";"1";"0";"0";"0"
"56477";"101";"10";"1";"1";"0";"0";"0"
"56485";"101";"10";"1";"1";"0";"0";"0"
"56487";"101";"10";"1";"1";"0";"0";"0"
"56508";"101";"10";"1";"1";"0";"0";"0"
"56519";"101";"10";"1";"1";"0";"0";"0"
"56520";"101";"10";"1";"1";"0";"0";"0"
"56522";"101";"10";"1";"1";"0";"0";"0"
"56525";"101";"10";"1";"1";"0";"0";"0"
"56527";"101";"10";"1";"1";"0";"1";"0"
"56528";"101";"10";"1";"1";"0";"0";"0"
"56529";"101";"10";"1";"1";"0";"0";"0"
"56531";"101";"10";"1";"1";"0";"0";"1"
"56537";"101";"10";"1";"1";"0";"0";"0"
"56542";"101";"10";"1";"1";"0";"0";"0"
"56548";"101";"10";"1";"1";"0";"0";"0"
"56550";"101";"10";"1";"1";"0";"0";"0"
"56552";"101";"10";"1";"1";"0";"0";"0"
"56553";"101";"10";"1";"1";"0";"0";"2"
"56555";"101";"10";"1";"1";"0";"0";"0"
"56556";"101";"10";"1";"1";"0";"0";"0"
"56560";"101";"10";"1";"1";"0";"0";"0"
"56563";"101";"10";"1";"1";"0";"0";"0"
"56567";"101";"10";"1";"1";"0";"0";"0"
"56572";"101";"10";"1";"1";"0";"0";"0"
"56577";"101";"10";"1";"4";"0";"0";"0"
"56578";"101";"10";"1";"4";"0";"0";"0"
"56580";"101";"10";"1";"4";"0";"0";"2"
"56588";"101";"10";"1";"4";"0";"0";"0"
"56591";"101";"10";"1";"4";"0";"0";"0"
"56593";"101";"10";"1";"4";"0";"0";"0"
"56595";"101";"10";"1";"4";"0";"0";"0"
"56596";"101";"10";"1";"4";"0";"0";"0"
"56598";"101";"10";"1";"4";"0";"0";"0"
"56599";"101";"10";"1";"4";"0";"0";"0"
"56602";"101";"10";"1";"4";"0";"0";"0"
"56610";"101";"10";"1";"4";"0";"0";"0"
"56611";"101";"10";"1";"4";"0";"0";"2"
"56612";"101";"10";"1";"4";"0";"0";"0"
"56613";"101";"10";"1";"4";"0";"0";"1"
"56623";"101";"10";"1";"4";"0";"0";"0"
"56624";"101";"10";"1";"4";"0";"0";"0"
"56640";"101";"10";"1";"4";"0";"0";"0"
"56653";"101";"10";"1";"4";"0";"0";"0"
"56660";"101";"10";"1";"4";"0";"0";"0"
"56661";"101";"10";"1";"4";"0";"0";"0"
"56664";"101";"10";"1";"4";"0";"0";"0"
"56667";"101";"10";"1";"4";"0";"0";"0"
"56671";"101";"10";"1";"4";"0";"0";"0"
"56677";"101";"10";"1";"4";"0";"0";"0"
"56678";"101";"10";"1";"4";"0";"0";"0"
"56681";"101";"10";"1";"4";"0";"0";"0"
"56685";"101";"10";"1";"4";"0";"0";"0"
"56696";"101";"10";"1";"4";"0";"0";"0"
"56697";"101";"10";"1";"4";"0";"0";"0"
"56698";"101";"10";"1";"4";"0";"0";"5"
"56700";"101";"10";"1";"4";"0";"0";"0"
"56701";"101";"10";"1";"4";"0";"0";"0"
"56702";"101";"10";"1";"4";"0";"0";"0"
"56707";"101";"10";"1";"1";"0";"0";"0"
"56718";"101";"10";"1";"1";"0";"0";"0"
"56721";"101";"10";"1";"1";"0";"0";"0"
"56739";"101";"10";"1";"1";"0";"0";"3"
"56740";"101";"10";"1";"1";"0";"0";"0"
"56748";"101";"10";"1";"1";"0";"0";"0"
"56751";"101";"10";"1";"1";"0";"0";"0"
"56753";"101";"10";"1";"1";"0";"0";"0"
"56757";"101";"10";"1";"1";"0";"0";"0"
"56761";"101";"10";"1";"1";"0";"0";"0"
"56762";"101";"10";"1";"1";"0";"0";"0"
"56763";"101";"10";"1";"1";"0";"0";"1"
"56765";"101";"10";"1";"1";"0";"0";"0"
"56790";"101";"10";"1";"1";"0";"0";"0"
"56791";"101";"10";"1";"1";"0";"0";"0"
"56816";"101";"10";"1";"1";"0";"0";"0"
"56818";"101";"10";"1";"1";"0";"0";"0"
"56820";"101";"10";"1";"1";"0";"0";"0"
"56824";"101";"10";"1";"1";"0";"0";"1"
"56826";"101";"10";"1";"1";"0";"0";"0"
"56832";"101";"10";"1";"4";"0";"0";"1"
"56834";"101";"10";"1";"4";"0";"0";"1"
"56840";"101";"10";"1";"4";"0";"0";"1"
"56842";"101";"10";"1";"4";"0";"0";"4"
"56844";"101";"10";"1";"4";"0";"0";"1"
"56845";"101";"10";"1";"4";"0";"0";"0"
"56847";"101";"10";"1";"4";"0";"0";"0"
"56848";"101";"10";"1";"4";"0";"0";"0"
"56851";"101";"10";"1";"4";"0";"0";"0"
"56853";"101";"10";"1";"4";"0";"0";"3"
"56855";"101";"10";"1";"4";"0";"0";"0"
"56860";"101";"10";"1";"4";"0";"0";"0"
"56861";"101";"10";"1";"4";"0";"0";"0"
"56864";"101";"10";"1";"4";"0";"0";"0"
"56871";"101";"10";"1";"4";"0";"0";"0"
"56872";"101";"10";"1";"4";"0";"0";"0"
"56873";"101";"10";"1";"4";"0";"0";"0"
"56874";"101";"10";"1";"4";"0";"0";"0"
"56876";"101";"10";"1";"4";"0";"0";"1"
"56890";"101";"10";"1";"4";"0";"0";"0"
"56897";"101";"10";"1";"4";"0";"0";"0"
"56909";"101";"10";"1";"4";"0";"0";"0"
"56914";"101";"10";"1";"4";"0";"0";"0"
"56918";"101";"10";"1";"4";"0";"0";"0"
"56920";"101";"10";"1";"4";"0";"0";"0"
"56941";"101";"10";"1";"4";"0";"0";"0"
"56943";"101";"10";"1";"4";"0";"0";"0"
"56966";"101";"10";"1";"1";"0";"0";"0"
"56979";"101";"10";"1";"1";"0";"0";"0"
"56989";"101";"10";"1";"1";"0";"0";"0"
"56992";"101";"10";"1";"1";"0";"0";"1"
"56993";"101";"10";"1";"1";"0";"0";"0"
"57003";"101";"10";"1";"1";"0";"0";"0"
"57006";"101";"10";"1";"1";"0";"0";"0"
"57008";"101";"10";"1";"1";"0";"0";"0"
"57012";"101";"10";"1";"1";"0";"0";"0"
"57013";"101";"10";"1";"1";"0";"0";"10"
"57015";"101";"10";"1";"1";"0";"0";"0"
"57018";"101";"10";"1";"1";"0";"0";"0"
"57019";"101";"10";"1";"1";"0";"0";"0"
"57020";"101";"10";"1";"1";"0";"0";"0"
"57023";"101";"10";"1";"1";"0";"0";"0"
"57032";"101";"10";"1";"1";"0";"0";"1"
"57037";"101";"10";"1";"1";"0";"0";"0"
"57042";"101";"10";"1";"1";"0";"0";"0"
"57074";"101";"10";"1";"1";"0";"0";"0"
"57078";"101";"10";"1";"1";"0";"0";"0"
"57080";"101";"10";"1";"1";"0";"0";"0"
"57084";"101";"10";"1";"1";"0";"0";"0"
"57094";"101";"10";"1";"4";"0";"0";"0"
"57095";"101";"10";"1";"4";"0";"0";"0"
"57107";"101";"10";"1";"4";"0";"0";"0"
"57114";"101";"10";"1";"4";"0";"0";"0"
"57115";"101";"10";"1";"4";"0";"0";"0"
"57122";"101";"10";"1";"4";"0";"0";"0"
"57129";"101";"10";"1";"4";"0";"0";"0"
"57148";"101";"10";"1";"4";"0";"0";"0"
"57150";"101";"10";"1";"4";"0";"0";"0"
"57151";"101";"10";"1";"4";"0";"0";"0"
"57152";"101";"10";"1";"4";"0";"0";"0"
"57157";"101";"10";"1";"4";"0";"0";"0"
"57160";"101";"10";"1";"4";"0";"0";"0"
"57176";"101";"10";"1";"4";"0";"0";"0"
"57178";"101";"10";"1";"4";"0";"0";"0"
"57180";"101";"10";"1";"4";"0";"0";"0"
"57182";"101";"10";"1";"4";"0";"0";"1"
"57184";"101";"10";"1";"4";"0";"0";"0"
"57195";"101";"10";"1";"4";"0";"0";"0"
"57206";"101";"10";"1";"4";"0";"0";"0"
"57218";"101";"10";"1";"1";"0";"0";"0"
"57231";"101";"10";"1";"1";"0";"0";"0"
"57235";"101";"10";"1";"1";"0";"0";"0"
"57254";"101";"10";"1";"1";"0";"1";"1"
"57259";"101";"10";"1";"1";"0";"0";"0"
"57272";"101";"10";"1";"1";"0";"0";"0"
"57277";"101";"10";"1";"1";"0";"0";"0"
"57288";"101";"10";"1";"1";"0";"0";"0"
"57303";"101";"10";"1";"1";"0";"0";"0"
"57306";"101";"10";"1";"1";"0";"0";"0"
"57310";"101";"10";"1";"1";"0";"0";"0"
"57311";"101";"10";"1";"1";"0";"0";"0"
"57312";"101";"10";"1";"1";"0";"0";"0"
"57325";"101";"10";"1";"1";"0";"0";"0"
"57328";"101";"10";"1";"1";"0";"0";"0"
"57335";"101";"10";"1";"1";"0";"0";"0"
"57336";"101";"10";"1";"1";"0";"0";"0"
"57340";"101";"10";"1";"1";"0";"0";"0"
"57342";"101";"10";"1";"1";"0";"0";"0"
"57345";"101";"10";"1";"4";"0";"0";"0"
"57347";"101";"10";"1";"4";"0";"0";"1"
"57348";"101";"10";"1";"4";"0";"0";"0"
"57351";"101";"10";"1";"4";"0";"0";"0"
"57353";"101";"10";"1";"4";"0";"0";"0"
"57379";"101";"10";"1";"4";"0";"0";"0"
"57380";"101";"10";"1";"4";"0";"0";"1"
"57386";"101";"10";"1";"4";"0";"0";"0"
"57397";"101";"10";"1";"4";"0";"0";"0"
"57415";"101";"10";"1";"4";"0";"0";"0"
"57424";"101";"10";"1";"4";"0";"0";"0"
"57433";"101";"10";"1";"4";"0";"0";"0"
"57456";"101";"10";"1";"4";"0";"0";"0"
"57470";"101";"10";"1";"4";"0";"0";"0"
"57471";"101";"10";"1";"1";"0";"0";"0"
"57475";"101";"10";"1";"1";"0";"0";"0"
"57480";"101";"10";"1";"1";"0";"0";"0"
"57485";"101";"10";"1";"1";"0";"0";"0"
"57491";"101";"10";"1";"1";"0";"0";"0"
"57495";"101";"10";"1";"1";"0";"0";"1"
"57498";"101";"10";"1";"1";"0";"0";"0"
"57520";"101";"10";"1";"1";"0";"0";"0"
"57544";"101";"10";"1";"1";"0";"0";"0"
"57545";"101";"10";"1";"1";"0";"0";"1"
"57549";"101";"10";"1";"1";"0";"0";"0"
"57550";"101";"10";"1";"1";"0";"0";"0"
"57558";"101";"10";"1";"1";"0";"0";"0"
"57574";"101";"10";"1";"1";"0";"0";"0"
"57577";"101";"10";"1";"1";"0";"0";"0"
"57579";"101";"10";"1";"1";"0";"0";"0"
"57592";"101";"10";"1";"1";"0";"0";"0"
"57593";"101";"10";"1";"1";"0";"0";"1"
"57599";"101";"10";"1";"1";"0";"0";"0"
"57614";"101";"10";"1";"4";"0";"0";"0"
"57621";"101";"10";"1";"4";"0";"0";"0"
"57633";"101";"10";"1";"4";"0";"0";"0"
"57636";"101";"10";"1";"4";"0";"0";"0"
"57638";"101";"10";"1";"4";"0";"0";"0"
"57641";"101";"10";"1";"4";"0";"0";"0"
"57655";"101";"10";"1";"4";"0";"0";"0"
"57658";"101";"10";"1";"4";"0";"0";"0"
"57667";"101";"10";"1";"4";"0";"0";"0"
"57668";"101";"10";"1";"4";"0";"0";"0"
"57674";"101";"10";"1";"4";"0";"0";"0"
"57677";"101";"10";"1";"4";"0";"0";"0"
"57681";"101";"10";"1";"4";"0";"0";"0"
"57685";"101";"10";"1";"4";"0";"0";"0"
"57686";"101";"10";"1";"4";"0";"0";"1"
"57689";"101";"10";"1";"4";"0";"0";"0"
"57696";"101";"10";"1";"4";"0";"0";"0"
"57707";"101";"10";"1";"4";"0";"0";"0"
"57712";"101";"10";"1";"4";"0";"0";"0"
"57717";"101";"10";"1";"4";"0";"0";"0"
"57726";"101";"10";"1";"4";"0";"0";"0"
"57733";"101";"10";"1";"1";"0";"0";"0"
"57735";"101";"10";"1";"1";"0";"0";"0"
"57739";"101";"10";"1";"1";"0";"0";"0"
"57759";"101";"10";"1";"1";"1";"0";"1"
"57768";"101";"10";"1";"1";"0";"0";"0"
"57774";"101";"10";"1";"1";"0";"0";"0"
"57775";"101";"10";"1";"1";"0";"0";"0"
"57778";"101";"10";"1";"1";"0";"0";"0"
"57780";"101";"10";"1";"1";"0";"0";"0"
"57789";"101";"10";"1";"1";"0";"0";"2"
"57794";"101";"10";"1";"1";"0";"0";"1"
"57799";"101";"10";"1";"1";"0";"0";"0"
"57813";"101";"10";"1";"1";"0";"0";"0"
"57834";"101";"10";"1";"1";"0";"0";"0"
"57844";"101";"10";"1";"1";"0";"0";"0"
"57854";"101";"10";"1";"1";"0";"0";"0"
"57859";"101";"10";"1";"4";"0";"0";"0"
"57860";"101";"10";"1";"4";"0";"0";"0"
"57868";"101";"10";"1";"4";"0";"0";"0"
"57878";"101";"10";"1";"4";"0";"0";"0"
"57880";"101";"10";"1";"4";"0";"0";"0"
"57881";"101";"10";"1";"4";"0";"0";"0"
"57888";"101";"10";"1";"4";"0";"0";"0"
"57890";"101";"10";"1";"4";"0";"0";"0"
"57891";"101";"10";"1";"4";"0";"0";"0"
"57892";"101";"10";"1";"4";"0";"0";"0"
"57893";"101";"10";"1";"4";"0";"0";"0"
"57897";"101";"10";"1";"4";"0";"0";"0"
"57907";"101";"10";"1";"4";"0";"0";"0"
"57914";"101";"10";"1";"4";"0";"0";"0"
"57926";"101";"10";"1";"4";"0";"0";"0"
"57936";"101";"10";"1";"4";"0";"0";"0"
"57938";"101";"10";"1";"4";"0";"0";"0"
"57939";"101";"10";"1";"4";"0";"0";"0"
"57941";"101";"10";"1";"4";"0";"0";"0"
"57946";"101";"10";"1";"4";"0";"0";"0"
"57953";"101";"10";"1";"4";"0";"0";"0"
"57954";"101";"10";"1";"4";"0";"0";"0"
"57968";"101";"10";"1";"4";"0";"0";"0"
"57984";"101";"10";"1";"1";"0";"0";"0"
"57986";"101";"10";"1";"1";"0";"0";"0"
"57990";"101";"10";"1";"1";"0";"0";"0"
"57996";"101";"10";"1";"1";"0";"0";"0"
"58002";"101";"10";"1";"1";"0";"0";"0"
"58007";"101";"10";"1";"1";"0";"0";"0"
"58010";"101";"10";"1";"1";"0";"0";"0"
"58011";"101";"10";"1";"1";"0";"0";"0"
"58029";"101";"10";"1";"1";"0";"0";"0"
"58032";"101";"10";"1";"1";"0";"0";"0"
"58033";"101";"10";"1";"1";"0";"0";"0"
"58039";"101";"10";"1";"1";"0";"0";"1"
"58040";"101";"10";"1";"1";"0";"0";"0"
"58044";"101";"10";"1";"1";"0";"0";"0"
"58053";"101";"10";"1";"1";"0";"0";"0"
"58062";"101";"10";"1";"1";"0";"0";"0"
"58077";"101";"10";"1";"1";"0";"0";"0"
"58118";"101";"10";"1";"4";"0";"0";"0"
"58121";"101";"10";"1";"4";"0";"0";"0"
"58134";"101";"10";"1";"4";"0";"0";"0"
"58139";"101";"10";"1";"4";"0";"0";"0"
"58141";"101";"10";"1";"4";"0";"0";"0"
"58145";"101";"10";"1";"4";"0";"0";"0"
"58152";"101";"10";"1";"4";"0";"0";"0"
"58158";"101";"10";"1";"4";"0";"0";"0"
"58160";"101";"10";"1";"4";"0";"0";"0"
"58165";"101";"10";"1";"4";"0";"1";"1"
"58174";"101";"10";"1";"4";"0";"0";"0"
"58183";"101";"10";"1";"4";"0";"0";"0"
"58184";"101";"10";"1";"4";"0";"0";"0"
"58186";"101";"10";"1";"4";"0";"0";"0"
"58188";"101";"10";"1";"4";"0";"0";"0"
"58193";"101";"10";"1";"4";"0";"0";"0"
