"questionId";"questionCommId";"answerId";"userId";"profile";"period";"communityName"
"74096";"46866";"74097";"50562";"4";"48";"chemistry"
"74094";"46864";"74098";"61970";"4";"48";"chemistry"
"74070";"46833";"74100";"61201";"4";"48";"chemistry"
"74101";"46873";"74102";"56777";"4";"48";"chemistry"
"62308";"28069";"74104";"53528";"4";"37";"chemistry"
"70878";"41290";"74106";"63218";"1";"45";"chemistry"
"74095";"46865";"74109";"55106";"4";"48";"chemistry"
"46685";"2765";"74111";"63106";"3";"9";"chemistry"
"70878";"41290";"74112";"54969";"4";"45";"chemistry"
"74103";"46876";"74113";"59824";"4";"48";"chemistry"
"73312";"44739";"74116";"56777";"4";"47";"chemistry"
"74114";"46891";"74117";"53848";"4";"48";"chemistry"
"74110";"46885";"74119";"53529";"4";"48";"chemistry"
"74118";"46895";"74121";"56777";"4";"48";"chemistry"
"74120";"46897";"74122";"59197";"4";"48";"chemistry"
"74049";"46802";"74123";"59197";"4";"48";"chemistry"
"74105";"46880";"74124";"60246";"4";"48";"chemistry"
"56277";"16852";"74127";"63222";"3";"31";"chemistry"
"74103";"46876";"74130";"50255";"4";"48";"chemistry"
"60860";"26283";"74131";"62298";"3";"36";"chemistry"
"74107";"46882";"74132";"63225";"4";"48";"chemistry"
"74107";"46882";"74133";"53643";"4";"48";"chemistry"
"74135";"46926";"74137";"57446";"4";"48";"chemistry"
"74134";"46925";"74138";"55704";"4";"48";"chemistry"
"74134";"46925";"74139";"63227";"1";"48";"chemistry"
"74074";"46839";"74140";"61216";"3";"48";"chemistry"
"74115";"46892";"74143";"56344";"4";"48";"chemistry"
"74141";"46933";"74144";"50562";"4";"48";"chemistry"
"74142";"46934";"74147";"59145";"4";"48";"chemistry"
"74149";"46942";"74151";"59784";"4";"48";"chemistry"
"74150";"46944";"74152";"54453";"4";"48";"chemistry"
"74146";"46938";"74153";"56344";"4";"48";"chemistry"
"74154";"46950";"74155";"51307";"4";"48";"chemistry"
"74150";"46944";"74156";"51307";"4";"48";"chemistry"
"74128";"46914";"74157";"54453";"4";"48";"chemistry"
"73951";"46661";"74159";"63241";"3";"48";"chemistry"
"74158";"46956";"74161";"57646";"4";"48";"chemistry"
"74146";"46938";"74167";"63248";"1";"48";"chemistry"
"74103";"46876";"74169";"59407";"4";"48";"chemistry"
"74165";"46969";"74170";"57646";"4";"48";"chemistry"
"74149";"46942";"74171";"63249";"1";"48";"chemistry"
"74064";"46824";"74173";"59197";"4";"48";"chemistry"
"73460";"44971";"74178";"55114";"4";"47";"chemistry"
"74083";"46850";"74181";"50441";"4";"48";"chemistry"
"74177";"46986";"74182";"50441";"4";"48";"chemistry"
"54068";"14373";"74184";"63257";"1";"28";"chemistry"
"73920";"46615";"74185";"50357";"4";"48";"chemistry"
"73362";"44814";"74186";"60752";"4";"47";"chemistry"
"74136";"46927";"74189";"54066";"4";"48";"chemistry"
"74183";"46993";"74192";"62789";"4";"48";"chemistry"
"74190";"47000";"74193";"53529";"4";"48";"chemistry"
"73362";"44814";"74196";"63231";"3";"47";"chemistry"
"74158";"46956";"74200";"56777";"4";"48";"chemistry"
"74201";"47012";"74203";"63259";"3";"48";"chemistry"
"74204";"47016";"74205";"59407";"4";"48";"chemistry"
"74201";"47012";"74206";"50357";"4";"48";"chemistry"
"74174";"46983";"74207";"63261";"3";"48";"chemistry"
"74197";"47008";"74208";"51307";"4";"48";"chemistry"
"74204";"47016";"74210";"55114";"4";"48";"chemistry"
"74213";"47025";"74219";"59407";"4";"48";"chemistry"
"74212";"47024";"74220";"59407";"4";"48";"chemistry"
"73344";"44786";"74221";"50562";"4";"47";"chemistry"
"74215";"47027";"74222";"61625";"4";"48";"chemistry"
"74217";"47030";"74224";"61216";"3";"48";"chemistry"
"74226";"47039";"74227";"62577";"4";"48";"chemistry"
"74225";"47038";"74228";"56777";"4";"48";"chemistry"
"74211";"47023";"74229";"54110";"4";"48";"chemistry"
"74230";"47044";"74232";"57446";"4";"48";"chemistry"
"74218";"47031";"74233";"62577";"4";"48";"chemistry"
"74149";"46942";"74234";"62793";"3";"48";"chemistry"
"74235";"47049";"74236";"50562";"4";"48";"chemistry"
"65134";"32528";"74237";"53528";"4";"39";"chemistry"
"74238";"47052";"74244";"61970";"4";"48";"chemistry"
"74187";"46997";"74245";"60826";"4";"48";"chemistry"
"74248";"47069";"74249";"60826";"4";"48";"chemistry"
"74250";"47071";"74252";"60826";"4";"48";"chemistry"
"74247";"47065";"74253";"56344";"4";"48";"chemistry"
"74256";"47078";"74257";"63280";"4";"48";"chemistry"
"74259";"47082";"74260";"60826";"4";"48";"chemistry"
"74259";"47082";"74262";"55114";"4";"48";"chemistry"
"72580";"43678";"74268";"54110";"4";"46";"chemistry"
"72580";"43678";"74269";"53528";"4";"46";"chemistry"
"68638";"38087";"74275";"63225";"4";"43";"chemistry"
"74270";"47098";"74277";"62789";"4";"48";"chemistry"
"74272";"47102";"74278";"63225";"4";"48";"chemistry"
"74274";"47104";"74279";"63225";"4";"48";"chemistry"
"74274";"47104";"74280";"63280";"4";"48";"chemistry"
"74274";"47104";"74281";"63134";"4";"48";"chemistry"
"74164";"46968";"74283";"63288";"3";"48";"chemistry"
"74282";"47115";"74285";"59784";"4";"48";"chemistry"
"74271";"47101";"74286";"60826";"4";"48";"chemistry"
"74287";"47121";"74288";"55114";"4";"48";"chemistry"
"74241";"47055";"74290";"58903";"4";"48";"chemistry"
"61321";"26846";"74291";"63155";"3";"36";"chemistry"
"74255";"47076";"74293";"52303";"4";"48";"chemistry"
"74292";"47130";"74294";"58500";"4";"48";"chemistry"
"74298";"47138";"74300";"61625";"4";"48";"chemistry"
"74299";"47139";"74301";"61625";"4";"48";"chemistry"
"74297";"47136";"74303";"55427";"4";"48";"chemistry"
"74302";"47142";"74304";"63302";"4";"48";"chemistry"
"74299";"47139";"74305";"63222";"3";"48";"chemistry"
"74295";"47133";"74306";"59197";"4";"48";"chemistry"
"74309";"47152";"74310";"63309";"4";"48";"chemistry"
"74307";"47150";"74313";"61064";"4";"48";"chemistry"
"73876";"46558";"74315";"63225";"4";"48";"chemistry"
"74296";"47134";"74320";"56803";"4";"48";"chemistry"
"74239";"47053";"74321";"59230";"4";"48";"chemistry"
"74239";"47053";"74322";"57646";"4";"48";"chemistry"
"74164";"46968";"74324";"63315";"3";"48";"chemistry"
"74296";"47134";"74327";"53529";"4";"48";"chemistry"
"74325";"47171";"74328";"50562";"4";"48";"chemistry"
"74241";"47055";"74329";"52914";"4";"48";"chemistry"
"63314";"29343";"74331";"57949";"4";"38";"chemistry"
"74284";"47117";"74332";"55106";"4";"48";"chemistry"
"74330";"47178";"74333";"56319";"4";"48";"chemistry"
"74330";"47178";"74334";"60826";"4";"48";"chemistry"
"74336";"47185";"74337";"59197";"4";"48";"chemistry"
"74168";"46972";"74338";"58903";"4";"48";"chemistry"
"49798";"7467";"74339";"63320";"1";"22";"chemistry"
"74336";"47185";"74343";"52303";"4";"48";"chemistry"
"74335";"47184";"74344";"60826";"4";"48";"chemistry"
"74342";"47191";"74345";"60826";"4";"48";"chemistry"
"50222";"7940";"74346";"63324";"3";"23";"chemistry"
"74335";"47184";"74347";"58500";"4";"48";"chemistry"
"74348";"47199";"74349";"57646";"4";"48";"chemistry"
"50222";"7940";"74350";"63325";"3";"23";"chemistry"
"74351";"47202";"74352";"61625";"4";"48";"chemistry"
"74353";"47204";"74354";"52303";"4";"48";"chemistry"
"74318";"47164";"74356";"61970";"4";"48";"chemistry"
"69752";"39693";"74358";"63332";"4";"44";"chemistry"
"74340";"47189";"74359";"53643";"4";"48";"chemistry"
"52539";"10650";"74363";"63339";"1";"26";"chemistry"
"74353";"47204";"74365";"51307";"4";"48";"chemistry"
"74188";"46998";"74370";"63345";"1";"48";"chemistry"
"74364";"47228";"74371";"61863";"3";"48";"chemistry"
"74357";"47215";"74373";"62577";"4";"48";"chemistry"
"52220";"10285";"74374";"61628";"4";"26";"chemistry"
"74372";"47242";"74375";"50562";"4";"48";"chemistry"
"74042";"46791";"74376";"61574";"4";"48";"chemistry"
"71688";"42457";"74377";"61628";"4";"46";"chemistry"
"46694";"2775";"74378";"63352";"1";"9";"chemistry"
"74353";"47204";"74379";"53855";"4";"48";"chemistry"
"74382";"47260";"74386";"50562";"4";"48";"chemistry"
"74384";"47262";"74387";"60826";"4";"48";"chemistry"
"72927";"44191";"74389";"50562";"4";"47";"chemistry"
"74388";"47267";"74390";"50562";"4";"48";"chemistry"
"74243";"47058";"74393";"63362";"4";"48";"chemistry"
"74368";"47237";"74395";"62016";"4";"48";"chemistry"
"74394";"47274";"74396";"59377";"4";"48";"chemistry"
"74397";"47282";"74398";"57446";"4";"48";"chemistry"
"74400";"47286";"74402";"51307";"4";"48";"chemistry"
"74384";"47262";"74403";"51307";"4";"48";"chemistry"
"74384";"47262";"74404";"60051";"3";"48";"chemistry"
"74382";"47260";"74405";"63222";"3";"48";"chemistry"
"74406";"47300";"74408";"57646";"4";"48";"chemistry"
"66544";"34262";"74413";"57052";"4";"41";"chemistry"
"72708";"43877";"74415";"57052";"4";"47";"chemistry"
"74409";"47303";"74417";"63322";"3";"48";"chemistry"
"64924";"32274";"74418";"57052";"4";"39";"chemistry"
"74411";"47307";"74419";"58903";"4";"48";"chemistry"
"74424";"47328";"74425";"61685";"4";"48";"chemistry"
"74421";"47322";"74426";"61685";"4";"48";"chemistry"
"74411";"47307";"74427";"61685";"4";"48";"chemistry"
"74420";"47321";"74428";"61685";"4";"48";"chemistry"
"74424";"47328";"74430";"61625";"4";"48";"chemistry"
"74429";"47334";"74431";"61625";"4";"48";"chemistry"
"72947";"44219";"74433";"53468";"4";"47";"chemistry"
"45782";"714";"74435";"53468";"4";"4";"chemistry"
"74434";"47341";"74437";"61625";"4";"48";"chemistry"
"74438";"47348";"74439";"50562";"4";"48";"chemistry"
"74434";"47341";"74440";"60826";"4";"48";"chemistry"
"74266";"47089";"74441";"63362";"4";"48";"chemistry"
"74353";"47204";"74442";"63398";"1";"48";"chemistry"
"74384";"47262";"74444";"56777";"4";"48";"chemistry"
"74443";"47355";"74445";"53468";"4";"48";"chemistry"
"48542";"5922";"74446";"63403";"1";"18";"chemistry"
"74353";"47204";"74447";"55106";"4";"48";"chemistry"
"74198";"47009";"74448";"50357";"4";"48";"chemistry"
"73910";"46602";"74449";"57052";"4";"48";"chemistry"
"74451";"47365";"74453";"54808";"4";"48";"chemistry"
"69507";"39345";"74455";"61574";"4";"44";"chemistry"
"74385";"47263";"74456";"60826";"4";"48";"chemistry"
"74423";"47324";"74457";"63404";"3";"48";"chemistry"
"74460";"47376";"74461";"50562";"4";"48";"chemistry"
"74452";"47367";"74462";"52564";"4";"48";"chemistry"
"70951";"41396";"74464";"58903";"4";"45";"chemistry"
"74459";"47375";"74465";"57646";"4";"48";"chemistry"
"74450";"47364";"74467";"63142";"3";"48";"chemistry"
"74434";"47341";"74468";"52303";"4";"48";"chemistry"
"62050";"27738";"74469";"63211";"1";"37";"chemistry"
"74422";"47323";"74470";"63225";"4";"48";"chemistry"
"74434";"47341";"74473";"53643";"4";"48";"chemistry"
"74454";"47369";"74476";"58903";"4";"48";"chemistry"
"74480";"47411";"74481";"51307";"4";"48";"chemistry"
"74478";"47407";"74482";"50562";"4";"48";"chemistry"
"73955";"46665";"74483";"61108";"4";"48";"chemistry"
"74477";"47405";"74484";"57446";"4";"48";"chemistry"
"74475";"47403";"74485";"57646";"4";"48";"chemistry"
"66855";"34679";"74486";"50939";"4";"41";"chemistry"
"67840";"36980";"74487";"58903";"4";"42";"chemistry"
"54636";"15007";"74488";"63430";"3";"29";"chemistry"
"74410";"47305";"74490";"63375";"3";"48";"chemistry"
"74489";"47421";"74492";"57646";"4";"48";"chemistry"
"70165";"40231";"74494";"59377";"4";"44";"chemistry"
"74407";"47301";"74496";"60752";"4";"48";"chemistry"
"74499";"47431";"74501";"50562";"4";"48";"chemistry"
"70012";"40033";"74503";"57883";"4";"44";"chemistry"
"74497";"47429";"74504";"50357";"4";"48";"chemistry"
"74500";"47432";"74507";"57646";"4";"48";"chemistry"
"74498";"47430";"74509";"57535";"4";"48";"chemistry"
"74508";"47442";"74510";"57646";"4";"48";"chemistry"
"74495";"47427";"74511";"57446";"4";"48";"chemistry"
"74506";"47440";"74512";"61970";"4";"48";"chemistry"
"73252";"44653";"74513";"63437";"3";"47";"chemistry"
"47760";"4992";"74517";"63440";"1";"14";"chemistry"
"74519";"47458";"74520";"51307";"4";"48";"chemistry"
"74518";"47457";"74521";"61625";"4";"48";"chemistry"
"74519";"47458";"74523";"57646";"4";"48";"chemistry"
"48035";"5324";"74524";"63444";"3";"15";"chemistry"
"74491";"47423";"74525";"61216";"3";"48";"chemistry"
"74515";"47453";"74527";"62577";"4";"48";"chemistry"
"48535";"5915";"74529";"63446";"3";"18";"chemistry"
"73319";"44747";"74530";"57646";"4";"47";"chemistry"
"74532";"47480";"74533";"62083";"3";"48";"chemistry"
"74534";"47482";"74535";"57646";"4";"48";"chemistry"
"74536";"47485";"74539";"63362";"4";"48";"chemistry"
"74538";"47488";"74540";"63362";"4";"48";"chemistry"
"74543";"47493";"74546";"55106";"4";"48";"chemistry"
"74547";"47500";"74549";"61685";"4";"48";"chemistry"
"74538";"47488";"74550";"56777";"4";"48";"chemistry"
"74547";"47500";"74551";"58903";"4";"48";"chemistry"
"74538";"47488";"74552";"57446";"4";"48";"chemistry"
"74545";"47498";"74553";"56319";"4";"48";"chemistry"
"74555";"47511";"74557";"52303";"4";"48";"chemistry"
"72713";"43882";"74558";"63451";"4";"47";"chemistry"
"70141";"40200";"74559";"63451";"4";"44";"chemistry"
"74560";"47519";"74561";"63441";"4";"48";"chemistry"
"73259";"44666";"74568";"60826";"4";"47";"chemistry"
"74565";"47524";"74572";"59784";"4";"48";"chemistry"
"74570";"47531";"74574";"57646";"4";"48";"chemistry"
"74573";"47534";"74575";"50562";"4";"48";"chemistry"
"74576";"47537";"74578";"53240";"4";"48";"chemistry"
"74341";"47190";"74579";"63271";"4";"48";"chemistry"
"61611";"27200";"74584";"63451";"4";"36";"chemistry"
"74556";"47512";"74586";"57052";"4";"48";"chemistry"
"52702";"10829";"74587";"63451";"4";"26";"chemistry"
"74590";"47555";"74591";"60826";"4";"48";"chemistry"
"74590";"47555";"74592";"50562";"4";"48";"chemistry"
"48542";"5922";"74593";"63478";"1";"18";"chemistry"
"74594";"47562";"74597";"55106";"4";"48";"chemistry"
"74582";"47544";"74598";"57446";"4";"48";"chemistry"
"74600";"47569";"74601";"61625";"4";"48";"chemistry"
"72373";"43385";"74603";"58073";"4";"46";"chemistry"
"74599";"47568";"74606";"62577";"4";"48";"chemistry"
"74604";"47574";"74607";"61625";"4";"48";"chemistry"
"74604";"47574";"74608";"57646";"4";"48";"chemistry"
"74612";"47583";"74617";"57646";"4";"48";"chemistry"
"74616";"47590";"74619";"54552";"4";"48";"chemistry"
"74616";"47590";"74620";"50562";"4";"48";"chemistry"
"74616";"47590";"74621";"63437";"3";"48";"chemistry"
"70100";"40138";"74622";"63489";"1";"44";"chemistry"
"74602";"47571";"74623";"56777";"4";"48";"chemistry"
"74625";"47605";"74626";"63410";"4";"48";"chemistry"
"74588";"47553";"74627";"63410";"4";"48";"chemistry"
"52451";"10547";"74628";"63496";"3";"26";"chemistry"
"74625";"47605";"74629";"55106";"4";"48";"chemistry"
"74614";"47587";"74630";"56777";"4";"48";"chemistry"
"74532";"47480";"74634";"56011";"4";"48";"chemistry"
"74624";"47602";"74637";"62577";"4";"48";"chemistry"
"74582";"47544";"74639";"63441";"4";"48";"chemistry"
"74640";"47628";"74642";"51307";"4";"48";"chemistry"
"74615";"47588";"74644";"63450";"3";"48";"chemistry"
"74399";"47285";"74646";"63507";"4";"48";"chemistry"
"74649";"47637";"74651";"57646";"4";"48";"chemistry"
"74650";"47638";"74652";"60826";"4";"48";"chemistry"
"74653";"47641";"74654";"57646";"4";"48";"chemistry"
"74648";"47636";"74655";"61625";"4";"48";"chemistry"
"74650";"47638";"74659";"63271";"4";"48";"chemistry"
"65333";"32767";"74660";"63515";"3";"39";"chemistry"
"74653";"47641";"74661";"57446";"4";"48";"chemistry"
"74562";"47521";"74665";"63517";"3";"48";"chemistry"
"74662";"47654";"74666";"63315";"3";"48";"chemistry"
"74662";"47654";"74667";"61733";"4";"48";"chemistry"
"74631";"47614";"74668";"53529";"4";"48";"chemistry"
"74664";"47656";"74670";"58549";"4";"48";"chemistry"
"74562";"47521";"74674";"63271";"4";"48";"chemistry"
"74671";"47663";"74675";"51307";"4";"48";"chemistry"
"74669";"47661";"74676";"51307";"4";"48";"chemistry"
"74673";"47665";"74677";"56142";"4";"48";"chemistry"
"74656";"47646";"74678";"51307";"4";"48";"chemistry"
"74625";"47605";"74679";"63520";"1";"48";"chemistry"
"74680";"47675";"74681";"57646";"4";"48";"chemistry"
"74680";"47675";"74682";"60826";"4";"48";"chemistry"
"74671";"47663";"74683";"57646";"4";"48";"chemistry"
"74680";"47675";"74685";"62577";"4";"48";"chemistry"
"74684";"47682";"74686";"57052";"4";"48";"chemistry"
"73416";"44894";"74687";"57646";"4";"47";"chemistry"
"74663";"47655";"74689";"61970";"4";"48";"chemistry"
"74690";"47690";"74691";"63410";"4";"48";"chemistry"
"74688";"47686";"74692";"63410";"4";"48";"chemistry"
"70821";"41210";"74694";"63515";"3";"45";"chemistry"
"74693";"47695";"74696";"63507";"4";"48";"chemistry"
"74695";"47698";"74697";"61625";"4";"48";"chemistry"
"74695";"47698";"74700";"57646";"4";"48";"chemistry"
"73564";"45138";"74703";"50365";"4";"47";"chemistry"
"74702";"47706";"74704";"63271";"4";"48";"chemistry"
"74699";"47703";"74706";"63271";"4";"48";"chemistry"
"74699";"47703";"74707";"59504";"4";"48";"chemistry"
"74701";"47705";"74708";"59504";"4";"48";"chemistry"
"50032";"7730";"74710";"63528";"1";"22";"chemistry"
"74705";"47709";"74711";"63514";"3";"48";"chemistry"
"73416";"44894";"74715";"57052";"4";"47";"chemistry"
"74713";"47726";"74717";"63410";"4";"48";"chemistry"
"74709";"47719";"74720";"63410";"4";"48";"chemistry"
"74709";"47719";"74721";"53183";"4";"48";"chemistry"
"74698";"47702";"74722";"63536";"3";"48";"chemistry"
"50032";"7730";"74723";"60462";"3";"22";"chemistry"
"74514";"47452";"74724";"63271";"4";"48";"chemistry"
"74719";"47733";"74725";"50562";"4";"48";"chemistry"
"74502";"47434";"74726";"63271";"4";"48";"chemistry"
"74716";"47730";"74728";"63506";"4";"48";"chemistry"
"74731";"47748";"74732";"63521";"1";"48";"chemistry"
"74734";"47754";"74735";"63280";"4";"48";"chemistry"
"74718";"47732";"74737";"63506";"4";"48";"chemistry"
"74731";"47748";"74739";"50562";"4";"48";"chemistry"
"74740";"47761";"74741";"61625";"4";"48";"chemistry"
"74744";"47766";"74746";"50562";"4";"48";"chemistry"
"74747";"47769";"74748";"50562";"4";"48";"chemistry"
"74747";"47769";"74750";"58580";"4";"48";"chemistry"
"74705";"47709";"74751";"61201";"4";"48";"chemistry"
"74712";"47725";"74754";"63506";"4";"48";"chemistry"
"74749";"47771";"74755";"53980";"4";"48";"chemistry"
"74752";"47776";"74756";"55989";"4";"48";"chemistry"
"74745";"47767";"74757";"60826";"4";"48";"chemistry"
"74752";"47776";"74758";"63506";"4";"48";"chemistry"
"74743";"47765";"74759";"60826";"4";"48";"chemistry"
"74753";"47777";"74761";"55106";"4";"48";"chemistry"
"74763";"47794";"74765";"61625";"4";"48";"chemistry"
"74768";"47804";"74770";"61625";"4";"48";"chemistry"
"74772";"47811";"74773";"59784";"4";"48";"chemistry"
"74769";"47805";"74774";"59784";"4";"48";"chemistry"
"74771";"47810";"74777";"50357";"4";"48";"chemistry"
"74775";"47814";"74779";"59784";"4";"48";"chemistry"
"68950";"38518";"74781";"57535";"4";"43";"chemistry"
"74767";"47801";"74784";"62861";"3";"48";"chemistry"
"74783";"47827";"74785";"60826";"4";"48";"chemistry"
"74783";"47827";"74786";"62861";"3";"48";"chemistry"
"74783";"47827";"74787";"63441";"4";"48";"chemistry"
"74760";"47787";"74790";"55106";"4";"48";"chemistry"
"74791";"47840";"74793";"58549";"4";"48";"chemistry"
"74567";"47526";"74795";"58903";"4";"48";"chemistry"
"60308";"24644";"74796";"52638";"4";"35";"chemistry"
"74745";"47767";"74797";"52303";"4";"48";"chemistry"
"74780";"47820";"74801";"56777";"4";"48";"chemistry"
"74567";"47526";"74802";"63441";"4";"48";"chemistry"
"74798";"47849";"74803";"62789";"4";"48";"chemistry"
"74798";"47849";"74804";"60826";"4";"48";"chemistry"
"74806";"47860";"74809";"63530";"4";"48";"chemistry"
"74805";"47857";"74810";"56011";"4";"48";"chemistry"
"74789";"47834";"74811";"59784";"4";"48";"chemistry"
"74805";"47857";"74812";"53980";"4";"48";"chemistry"
"74792";"47842";"74813";"55106";"4";"48";"chemistry"
"74816";"47876";"74817";"63280";"4";"48";"chemistry"
"72058";"42920";"74819";"63586";"1";"46";"chemistry"
"74822";"47885";"74823";"55106";"4";"48";"chemistry"
"74818";"47878";"74824";"60826";"4";"48";"chemistry"
"74822";"47885";"74825";"50441";"4";"48";"chemistry"
"74820";"47883";"74826";"61737";"4";"48";"chemistry"
"71676";"42437";"74835";"60826";"4";"46";"chemistry"
"74834";"47898";"74838";"50562";"4";"48";"chemistry"
"74837";"47901";"74839";"50562";"4";"48";"chemistry"
"74840";"47904";"74844";"59250";"3";"48";"chemistry"
"74841";"47905";"74845";"63571";"4";"48";"chemistry"
"74843";"47913";"74848";"56011";"4";"48";"chemistry"
"74847";"47918";"74849";"50357";"4";"48";"chemistry"
"74846";"47917";"74851";"60826";"4";"48";"chemistry"
"74842";"47908";"74853";"51307";"4";"48";"chemistry"
"53603";"13855";"74854";"51307";"4";"28";"chemistry"
"74852";"47924";"74855";"60826";"4";"48";"chemistry"
"74829";"47893";"74856";"51307";"4";"48";"chemistry"
"74843";"47913";"74859";"52303";"4";"48";"chemistry"
"74863";"47936";"74865";"63608";"4";"48";"chemistry"
"74863";"47936";"74866";"60826";"4";"48";"chemistry"
"74864";"47937";"74867";"63608";"4";"48";"chemistry"
"74860";"47933";"74874";"50562";"4";"48";"chemistry"
"74862";"47935";"74875";"59504";"4";"48";"chemistry"
"74872";"47945";"74876";"63225";"4";"48";"chemistry"
"74869";"47942";"74881";"63536";"3";"48";"chemistry"
"71946";"42777";"74882";"60827";"4";"46";"chemistry"
"73714";"46338";"74883";"50562";"4";"47";"chemistry"
"74873";"47946";"74885";"56142";"4";"48";"chemistry"
"74886";"47965";"74887";"63612";"4";"48";"chemistry"
"74873";"47946";"74888";"60826";"4";"48";"chemistry"
"74890";"47971";"74891";"55916";"4";"48";"chemistry"
"74892";"47974";"74893";"63608";"4";"48";"chemistry"
"74895";"47981";"74896";"60826";"4";"48";"chemistry"
"74894";"47980";"74897";"60826";"4";"48";"chemistry"
"74889";"47969";"74900";"50562";"4";"48";"chemistry"
"74901";"47988";"74902";"55916";"4";"48";"chemistry"
"74899";"47985";"74906";"59784";"4";"48";"chemistry"
"74899";"47985";"74907";"54328";"4";"48";"chemistry"
"69012";"38611";"74908";"63651";"1";"43";"chemistry"
"74886";"47965";"74909";"57052";"4";"48";"chemistry"
"74889";"47969";"74910";"51307";"4";"48";"chemistry"
"74911";"48002";"74913";"51307";"4";"48";"chemistry"
"74886";"47965";"74915";"60826";"4";"48";"chemistry"
"74886";"47965";"74916";"63612";"4";"48";"chemistry"
"74912";"48003";"74918";"51307";"4";"48";"chemistry"
"74917";"48010";"74919";"55106";"4";"48";"chemistry"
"74914";"48005";"74921";"52303";"4";"48";"chemistry"
"74912";"48003";"74922";"52303";"4";"48";"chemistry"
"65919";"33474";"74923";"51307";"4";"40";"chemistry"
"71283";"41888";"74925";"51307";"4";"45";"chemistry"
"74924";"48022";"74927";"52303";"4";"48";"chemistry"
"74926";"48024";"74928";"63664";"3";"48";"chemistry"
"74920";"48015";"74931";"54177";"1";"48";"chemistry"
"74933";"48031";"74935";"63441";"4";"49";"chemistry"
"74934";"48032";"74936";"60826";"4";"49";"chemistry"
"74934";"48032";"74938";"56142";"4";"49";"chemistry"
"74937";"48035";"74939";"55704";"4";"49";"chemistry"
"74815";"47874";"74940";"52564";"4";"48";"chemistry"
"74930";"48028";"74941";"62016";"4";"49";"chemistry"
"74932";"48030";"74942";"62016";"4";"49";"chemistry"
"74944";"48046";"74945";"51307";"4";"49";"chemistry"
"74450";"47364";"74947";"56142";"4";"48";"chemistry"
"74946";"48051";"74948";"51307";"4";"49";"chemistry"
"74949";"48058";"74951";"53529";"4";"49";"chemistry"
"74955";"48066";"74957";"63612";"4";"49";"chemistry"
"74953";"48063";"74959";"57446";"4";"49";"chemistry"
"74943";"48045";"74961";"63612";"4";"49";"chemistry"
"74960";"48075";"74962";"63560";"3";"49";"chemistry"
"74944";"48046";"74963";"58580";"4";"49";"chemistry"
"74965";"48085";"74966";"52978";"4";"49";"chemistry"
"74605";"47575";"74967";"63687";"4";"48";"chemistry"
"74969";"48090";"74971";"50562";"4";"49";"chemistry"
"74970";"48093";"74972";"63612";"4";"49";"chemistry"
"74969";"48090";"74974";"51196";"4";"49";"chemistry"
"74969";"48090";"74977";"53468";"4";"49";"chemistry"
"74976";"48103";"74978";"58110";"4";"49";"chemistry"
"74975";"48101";"74984";"57052";"4";"49";"chemistry"
"74985";"48116";"74987";"50441";"4";"49";"chemistry"
"74986";"48117";"74988";"54159";"4";"49";"chemistry"
"74980";"48110";"74989";"54159";"4";"49";"chemistry"
"74960";"48075";"74991";"54159";"4";"49";"chemistry"
"74982";"48113";"74993";"63612";"4";"49";"chemistry"
"74950";"48060";"74995";"51196";"4";"49";"chemistry"
"69156";"38822";"74998";"63701";"3";"43";"chemistry"
"74992";"48124";"74999";"61201";"4";"49";"chemistry"
"75001";"48137";"75002";"63612";"4";"49";"chemistry"
"74982";"48113";"75005";"63571";"4";"49";"chemistry"
"75003";"48139";"75006";"59784";"4";"49";"chemistry"
"74990";"48121";"75007";"56378";"4";"49";"chemistry"
"74990";"48121";"75008";"62577";"4";"49";"chemistry"
"73784";"46428";"75009";"53528";"4";"47";"chemistry"
"75012";"48149";"75013";"60826";"4";"49";"chemistry"
"75018";"48162";"75022";"61625";"4";"49";"chemistry"
"75021";"48165";"75023";"51307";"4";"49";"chemistry"
"75019";"48163";"75025";"53992";"4";"49";"chemistry"
"64842";"32174";"75026";"52914";"4";"39";"chemistry"
"74994";"48128";"75027";"51196";"4";"49";"chemistry"
"75015";"48157";"75029";"63612";"4";"49";"chemistry"
"75028";"48178";"75030";"63612";"4";"49";"chemistry"
"75024";"48170";"75035";"58903";"4";"49";"chemistry"
"75031";"48181";"75040";"57738";"4";"49";"chemistry"
"75041";"48193";"75042";"63721";"4";"49";"chemistry"
"64597";"31867";"75043";"63721";"4";"39";"chemistry"
"75039";"48191";"75046";"62577";"4";"49";"chemistry"
"75045";"48197";"75048";"58110";"4";"49";"chemistry"
"75047";"48200";"75050";"56142";"4";"49";"chemistry"
"75049";"48203";"75051";"58110";"4";"49";"chemistry"
"75000";"48136";"75052";"62577";"4";"49";"chemistry"
"75044";"48196";"75053";"58110";"4";"49";"chemistry"
"75034";"48184";"75058";"57052";"4";"49";"chemistry"
"75000";"48136";"75062";"58110";"4";"49";"chemistry"
"75065";"48222";"75066";"58110";"4";"49";"chemistry"
"75016";"48159";"75067";"61733";"4";"49";"chemistry"
"75061";"48217";"75070";"63271";"4";"49";"chemistry"
"75072";"48229";"75073";"62577";"4";"49";"chemistry"
"75071";"48228";"75075";"52803";"4";"49";"chemistry"
"75074";"48232";"75077";"53992";"4";"49";"chemistry"
"75068";"48225";"75078";"53529";"4";"49";"chemistry"
