"id";"id_community";"profile";"reputation";"betweenness";"closeness";"eccentricity";"harmonic_closeness";"page_rank";"indegree";"outdegree";"degree";"eigenvector";"modularity_class";"clustering_coefficient";"interactions";"strongly_component";"weakly_component";"answers";"comments";"questions"
"65318";"10";"1";"45";"0";"0,28393202839320286";"7";"0,29677940115439566";"0,000015552246910179046";"1";"4";"5";"0,0001927139082221773";"18";"0,4166666567325592";"8";"7611";"0";"0";"1";"2"
"65319";"10";"1";"6";"0";"0,26520669044150885";"7";"0,2762865259740249";"0,000015552246910179046";"0";"1";"1";"0";"7";"0";"1";"7612";"0";"0";"0";"1"
"65320";"10";"4";"387";"31135,719712285467";"0,3047041847041847";"7";"0,3205265246844996";"0,00019836493378257725";"22";"10";"32";"0,026455365482489078";"7";"0,1547619104385376";"50";"1043";"0";"11";"19";"1"
"65325";"10";"1";"8";"169,31995575584338";"0,271190794205281";"7";"0,2826414634806363";"0,00003757032325928699";"1";"2";"3";"0,004172638727686835";"16";"0";"4";"1043";"0";"0";"2";"1"
"65326";"10";"1";"1";"0";"0,28274606404626756";"8";"0,29579793470417926";"0,000015552246910179046";"0";"2";"2";"0";"36";"0,5";"2";"7613";"0";"0";"0";"1"
"65327";"10";"4";"136";"67,1874247118056";"0,284061558329746";"7";"0,2967142947347481";"0,000029394218961940972";"2";"5";"7";"0,0006979365424143604";"17";"0,4333333373069763";"26";"1043";"0";"0";"10";"2"
"65328";"10";"1";"6";"0";"0,2711681643132221";"8";"0,28249001361574577";"0,000015552246910179046";"0";"2";"2";"0";"18";"0,5";"2";"7614";"0";"0";"0";"1"
"65331";"10";"1";"11";"0";"0,2619803551939677";"7";"0,27253180764826174";"0,000015552246910179046";"1";"5";"6";"0,0001927139082221773";"7";"0,25";"9";"7615";"0";"0";"2";"1"
"65332";"10";"1";"18";"2125,3348480407617";"0,2745332570596495";"7";"0,286273554695602";"0,00006519994463736968";"2";"4";"6";"0,010796740644320495";"36";"0,30000001192092896";"9";"1043";"0";"0";"5";"2"
"65333";"10";"1";"36";"632,1136380456667";"0,2864973407142082";"7";"0,30161917390558596";"0,000048736607552748917";"1";"7";"8";"0,00503268884737851";"7";"0,3928571343421936";"15";"1043";"0";"0";"3";"4"
"65335";"10";"1";"1";"0";"0,28344427743182304";"7";"0,2973178210678153";"0,000015552246910179046";"0";"4";"4";"0";"36";"0,4166666567325592";"4";"7616";"0";"0";"0";"1"
"65339";"10";"1";"1";"0";"0,26520669044150885";"7";"0,2762865259740249";"0,000015552246910179046";"1";"2";"3";"0,0001927139082221773";"7";"0,5";"18";"7617";"0";"0";"7";"1"
"65340";"10";"1";"8";"0";"0,26963537943008886";"7";"0,28030393217893157";"0,000015552246910179046";"0";"1";"1";"0";"21";"0";"1";"7618";"0";"0";"0";"1"
"65344";"10";"3";"109";"0";"0";"0";"0";"0,00011434055646679698";"3";"0";"3";"0,021675231967462582";"36";"0,8333333134651184";"3";"68";"0";"0";"3";"0"
"65346";"10";"3";"106";"1002,0634476742875";"0,31170288143599434";"7";"0,3301703064252684";"0,00003481633297852736";"3";"20";"23";"0,0009052160727833105";"36";"0,2261904776096344";"32";"1043";"0";"1";"3";"7"
"65347";"10";"1";"1";"0";"0,2636704119850187";"8";"0,2749397997835485";"0,000015552246910179046";"0";"2";"2";"0";"21";"0,5";"2";"7619";"0";"0";"0";"1"
"65348";"10";"1";"1";"195,07370972052436";"0,29043794014084506";"7";"0,30472717596225074";"0,00005123213998896939";"1";"4";"5";"0,00902535259037065";"21";"0,6666666865348816";"5";"1043";"0";"0";"1";"1"
"65350";"10";"1";"11";"0";"0";"0";"0";"0,00001981617062601907";"1";"0";"1";"0,00046896094319231677";"21";"0";"1";"241";"0";"1";"0";"0"
"65351";"10";"3";"106";"0";"0,273376825100963";"7";"0,2851952561327528";"0,000015552246910179046";"0";"1";"1";"0";"7";"0";"1";"7620";"0";"0";"0";"1"
"65352";"10";"3";"106";"0";"0,2717587112048999";"7";"0,28401830808080547";"0,000015552246910179046";"1";"3";"4";"0,0001927139082221773";"21";"0,5";"6";"7621";"0";"0";"2";"1"
"65354";"10";"1";"6";"0";"0,2703671462952532";"8";"0,28141211219336043";"0,000015552246910179046";"1";"3";"4";"0,0001927139082221773";"18";"0,3333333432674408";"4";"7622";"0";"0";"1";"1"
"65356";"10";"1";"11";"0";"0,2745944259567388";"7";"0,2876060630652532";"0,000015552246910179046";"0";"4";"4";"0";"36";"0,3333333432674408";"4";"7624";"0";"0";"0";"1"
"65357";"10";"1";"1";"0";"0";"0";"0";"0,00001885811275800981";"1";"0";"1";"0,0001857527576717709";"36";"0";"1";"7623";"0";"0";"1";"0"
"65360";"10";"1";"11";"0";"0,2787222808870116";"7";"0,2905470011455963";"0,000027264175362557265";"1";"1";"2";"0,0022661533557174368";"18";"1";"2";"1043";"0";"1";"0";"0"
"65363";"10";"1";"1";"0";"0,2728118218456133";"8";"0,2839215818903289";"0,000015552246910179046";"0";"4";"4";"0";"7";"0,0833333358168602";"4";"7625";"0";"0";"0";"1"
"65366";"10";"1";"6";"10471,400000000001";"0,23999818148754318";"8";"0,24756650339621078";"0,00002613344099340442";"1";"2";"3";"0,0005468221388334213";"17";"0";"3";"1043";"0";"0";"1";"1"
"65367";"10";"4";"151";"11,444652381576935";"0,2782814971006853";"7";"0,29115001939400004";"0,00002161068033565109";"2";"4";"6";"0,0007299569874048246";"7";"0,30000001192092896";"10";"1043";"0";"1";"2";"1"
"65370";"10";"2";"101";"0";"0,26969046889365617";"7";"0,28134965728715533";"0,000015552246910179046";"0";"2";"2";"0";"18";"0";"2";"7626";"0";"0";"0";"1"
"65371";"10";"1";"1";"0";"0";"0";"0";"0,000018379867549549294";"1";"0";"1";"0,0002680584297003096";"16";"0";"1";"951";"0";"1";"0";"0"
"65373";"10";"1";"9";"15,113604760652457";"0,26519642318898823";"7";"0,276275719607789";"0,000028153605600566547";"2";"1";"3";"0,0024591154353791685";"7";"0,3333333432674408";"3";"1043";"0";"2";"0";"0"
"65376";"10";"1";"50";"2324,5568456516576";"0,29633995733692603";"7";"0,3106513679538792";"0,00006519994463736968";"2";"10";"12";"0,010796740644320495";"36";"0,33636364340782166";"18";"1043";"0";"0";"3";"6"
"65377";"10";"1";"1";"0";"0,28474356900177966";"7";"0,2976240079365018";"0,000015552246910179046";"1";"2";"3";"0,0001927139082221773";"7";"0,5";"3";"7627";"0";"0";"1";"1"
"65378";"10";"4";"116";"0";"0,3017832647462277";"7";"0,31948322510821625";"0,000015552246910179046";"0";"6";"6";"0";"7";"0,6666666865348816";"7";"7628";"0";"0";"0";"2"
"65384";"10";"4";"187";"115667,64531716687";"0,34602779234399583";"6";"0,3701995327397721";"0,0002495067088070588";"10";"35";"45";"0,05823846686297517";"7";"0,3128048777580261";"106";"1043";"0";"3";"32";"18"
"65385";"10";"1";"8";"0";"0,2376986449376491";"8";"0,2447197420634978";"0,000015552246910179046";"0";"1";"1";"0";"7";"0";"1";"7629";"0";"0";"0";"1"
"65387";"10";"4";"231";"23900,330310381894";"0,3338392461898438";"7";"0,3569949214768182";"0,000039390872390197436";"3";"31";"34";"0,0038161196529631707";"7";"0,30745968222618103";"62";"1043";"0";"0";"6";"16"
"65388";"10";"1";"36";"9,280570768864562";"0,275982852363028";"7";"0,2874466664862536";"0,000021624597453224617";"1";"1";"2";"0,0010313484770786312";"7";"0";"2";"1043";"0";"1";"0";"0"
"65389";"10";"1";"1";"0";"0,27774855339295107";"7";"0,2908342352092318";"0,000015552246910179046";"0";"2";"2";"0";"16";"1";"3";"7630";"0";"0";"0";"1"
"65393";"10";"1";"1";"243,55523856635824";"0,2761705466910803";"8";"0,2880891492797132";"0,00004286923705722183";"1";"2";"3";"0,007993794492633629";"17";"0";"3";"1043";"0";"0";"1";"1"
"65394";"10";"1";"37";"0";"0,2526678470593865";"7";"0,2620743145743164";"0,000015552246910179046";"0";"3";"3";"0";"36";"0,1666666716337204";"3";"7631";"0";"0";"0";"1"
"65395";"10";"1";"1";"0";"0,26189177124150587";"7";"0,2720278679653684";"0,000015552246910179046";"0";"2";"2";"0";"2";"0,5";"2";"7632";"0";"0";"0";"1"
"65396";"10";"1";"13";"0";"0,2652169546002411";"8";"0,27684511411078166";"0,000015552246910179046";"0";"3";"3";"0";"36";"0";"3";"7633";"0";"0";"0";"1"
"65397";"10";"1";"1";"0";"0,28608582574772434";"7";"0,29906926406925927";"0,000015552246910179046";"0";"1";"1";"0";"16";"0";"1";"7634";"0";"0";"0";"1"
"65399";"10";"1";"1";"0";"0";"0";"0";"0,00004643962155533104";"1";"0";"1";"0,002666190001479294";"7";"0";"1";"737";"0";"1";"0";"0"
"65402";"10";"1";"8";"37,99669170420343";"0,25501183517704457";"7";"0,26474891528879185";"0,00006059673564563569";"1";"2";"3";"0,0058542578514867265";"17";"0";"3";"1043";"0";"0";"1";"2"
"65403";"10";"2";"101";"0";"0";"0";"0";"0,000029024522230691612";"2";"0";"2";"0,0010059855765640509";"7";"0";"2";"624";"0";"0";"2";"0"
"65404";"10";"1";"36";"7912,630215967446";"0,3073653566229985";"7";"0,32407562759901254";"0,00004359857924088183";"7";"10";"17";"0,00331638308872201";"7";"0,22083333134651184";"28";"1043";"0";"6";"5";"2"
"65406";"10";"1";"11";"0";"0";"0";"0";"0,000024094992030463828";"1";"0";"1";"0,0002970250404555432";"18";"0";"1";"408";"0";"1";"0";"0"
"65409";"10";"1";"19";"3,7141392455227655";"0,2787369977295528";"7";"0,29056278696361737";"0,000016634285516384312";"1";"1";"2";"0,0002456103364831375";"17";"0";"2";"1043";"0";"1";"0";"0"
"65410";"10";"1";"1";"0";"0,25834230355220666";"8";"0,26898020382395404";"0,000015552246910179046";"0";"1";"1";"0";"36";"0";"1";"7635";"0";"0";"0";"1"
"65411";"10";"1";"6";"0";"0,2754159929059517";"7";"0,2881105699855669";"0,000015552246910179046";"0";"4";"4";"0";"2";"0,4166666567325592";"4";"7636";"0";"0";"0";"1"
"65412";"10";"1";"3";"0";"0,27322121604139715";"7";"0,28451163419913233";"0,000015552246910179046";"0";"2";"2";"0";"2";"0";"2";"7637";"0";"0";"0";"1"
"65413";"10";"4";"139";"224,4371715994888";"0,27338166752977733";"7";"0,285201923163655";"0,00004195992208321885";"5";"2";"7";"0,001328009390970565";"36";"0,20000000298023224";"11";"1043";"0";"2";"5";"0"
"65416";"10";"1";"43";"463,23473221006435";"0,2946857206654014";"7";"0,31013539721627575";"0,00011128423252976535";"5";"8";"13";"0,019774018377617813";"7";"0,4555555582046509";"25";"1043";"0";"2";"6";"4"
"65417";"10";"1";"24";"0";"0,3079076277116865";"7";"0,324009289321779";"0,000015552246910179046";"1";"6";"7";"0,0001927139082221773";"16";"0,6000000238418579";"7";"7638";"0";"0";"1";"2"
"65418";"10";"1";"11";"0";"0,284322170776354";"7";"0,2979684583547431";"0,000015552246910179046";"1";"6";"7";"0,0001927139082221773";"7";"0,5";"10";"7640";"0";"0";"2";"2"
"65419";"10";"1";"1";"53,16653348451024";"0,28474356900177966";"7";"0,2976240079365018";"0,000017756157475399556";"2";"2";"4";"0,0003925162497013022";"7";"0,3333333432674408";"5";"7639";"0";"1";"1";"0"
"65420";"10";"1";"81";"1344,0329518784436";"0,3136101704984257";"7";"0,33091359294237493";"0,00006049515818953133";"3";"9";"12";"0,017161233786109543";"2";"0,6666666865348816";"43";"1043";"0";"0";"16";"9"
"65421";"10";"4";"1265";"97225,22129571403";"0,31151894252330936";"7";"0,3304075447189566";"0,0005411643884108285";"50";"22";"72";"0,05130296856350722";"2";"0,0678226500749588";"163";"1043";"0";"30";"57";"2"
"65422";"10";"1";"22";"0";"0,2965792282199629";"7";"0,3106353715728629";"0,000015552246910179046";"0";"4";"4";"0";"2";"0,75";"4";"7641";"0";"0";"0";"1"
"65424";"10";"3";"106";"0";"0,26961184882533196";"7";"0,2802623151931727";"0,00005195220002905748";"1";"1";"2";"0,007604055864480181";"21";"0";"2";"1043";"0";"0";"1";"1"
"65430";"10";"1";"11";"0";"0,20632936120336004";"9";"0,21131602360063803";"0,000021273327734720555";"1";"1";"2";"0,00019980386974833048";"7";"0";"2";"5288";"0";"1";"0";"0"
"65431";"10";"1";"1";"0";"0,273376825100963";"7";"0,2851952561327528";"0,000015552246910179046";"0";"1";"1";"0";"7";"0";"1";"7642";"0";"0";"0";"1"
"65432";"10";"1";"1";"0";"0";"0";"0";"0,00002104003970665188";"2";"0";"2";"0,0005014579512673451";"18";"0";"2";"309";"0";"2";"0";"0"
"65433";"10";"1";"1";"0";"0";"0";"0";"0,000018195233673788196";"1";"0";"1";"0,0004785175041691255";"7";"0";"1";"155";"0";"1";"0";"0"
"65434";"10";"1";"6";"0";"0,22855164055060168";"8";"0,23491770382396104";"0,000015552246910179046";"0";"2";"2";"0";"2";"0";"2";"7643";"0";"0";"0";"1"
"65441";"10";"1";"101";"0";"0";"0";"0";"0,00004787064064335153";"2";"0";"2";"0,01534130045502812";"36";"0";"3";"442";"0";"0";"3";"0"
"65444";"10";"1";"101";"0";"0";"0";"0";"0,00003365426432665106";"1";"0";"1";"0,0003969648135988378";"16";"0";"1";"256";"0";"0";"1";"0"
"65446";"10";"1";"13";"0";"0,2976935656685276";"7";"0,31221551700808386";"0,000040620185316455284";"1";"3";"4";"0,012565652673895032";"22";"1";"4";"1043";"0";"0";"1";"1"
"65452";"10";"1";"6";"10471";"0,2860936483849989";"7";"0,29915748834104106";"0,000040620185316455284";"1";"2";"3";"0,012565652673895032";"16";"0";"3";"1043";"0";"0";"1";"1"
"65453";"10";"4";"121";"30,921116776989194";"0,24661309913108476";"8";"0,2549858378661221";"0,00003691085461643068";"3";"2";"5";"0,0009800064793711535";"36";"0,0833333358168602";"5";"1043";"0";"3";"0";"0"
"65454";"10";"1";"66";"195,58104859542945";"0,27622835016482655";"7";"0,28826572492986263";"0,000029953738652286054";"3";"2";"5";"0,002700856461481177";"36";"0,15000000596046448";"5";"1043";"0";"2";"1";"1"
"65456";"10";"1";"21";"0";"0";"0";"0";"0,000019960068040620063";"1";"0";"1";"0,0001857527576717709";"22";"0";"1";"2523";"0";"1";"0";"0"
"65457";"10";"1";"3";"0";"0,2619307470979264";"7";"0,2721699134199138";"0,000015552246910179046";"1";"4";"5";"0,0001927139082221773";"21";"0,3333333432674408";"6";"7644";"0";"0";"1";"1"
"65459";"10";"1";"1";"0";"0,2860626422455836";"7";"0,2990312017968723";"0,000040620185316455284";"1";"1";"2";"0,012565652673895032";"16";"0";"3";"1043";"0";"0";"2";"1"
"65460";"10";"1";"18";"0";"0,25415162454873647";"8";"0,26365417568542704";"0,000015552246910179046";"0";"4";"4";"0";"18";"0,1666666716337204";"4";"7645";"0";"0";"0";"1"
"65461";"10";"1";"6";"0";"0,26680141485598785";"7";"0,2781773088023073";"0,000015552246910179046";"0";"2";"2";"0";"36";"0,5";"3";"7646";"0";"0";"0";"1"
"65465";"10";"1";"3";"0";"0,2918900989551661";"7";"0,3049738455988385";"0,000015552246910179046";"0";"3";"3";"0";"2";"0,5";"3";"7647";"0";"0";"0";"1"
"65466";"10";"4";"118";"0";"0,3050083761769973";"7";"0,3217036435786339";"0,000015552246910179046";"0";"4";"4";"0";"7";"0,5833333134651184";"4";"7648";"0";"0";"0";"1"
"65468";"10";"4";"143";"857,35719698872";"0,288738172072417";"7";"0,30221993703713046";"0,00010050764803254377";"15";"6";"21";"0,011010808681974729";"7";"0,1666666716337204";"23";"1043";"0";"14";"2";"0"
"65469";"10";"1";"101";"0";"0";"0";"0";"0,000040620185316455284";"1";"0";"1";"0,012565652673895032";"16";"0";"1";"1032";"0";"0";"1";"0"
"65470";"10";"4";"118";"9167,113474642008";"0,3015537529989718";"7";"0,3183138040213147";"0,00009664885566218068";"3";"10";"13";"0,01673897986205549";"20";"0,4272727370262146";"14";"1043";"0";"0";"4";"2"
"65472";"10";"1";"1";"0";"0,26289583748257317";"8";"0,2745233585858585";"0,000015552246910179046";"0";"2";"2";"0";"21";"0,5";"2";"7649";"0";"0";"0";"1"
"65473";"10";"1";"16";"0";"0,2733060717428438";"8";"0,2850561417748902";"0,000015552246910179046";"0";"2";"2";"0";"17";"0,5";"2";"7650";"0";"0";"0";"1"
"65474";"10";"1";"11";"0";"0,29044501897794156";"7";"0,30484938672437967";"0,000015552246910179046";"0";"7";"7";"0";"7";"0,1190476194024086";"7";"7651";"0";"0";"0";"1"
"65475";"10";"4";"520";"22203,105098475717";"0,3047569564715391";"7";"0,3199789823108537";"0,00018537863477297085";"19";"11";"30";"0,01749870782513131";"36";"0,12666666507720947";"54";"1043";"0";"13";"20";"0"
"65476";"10";"1";"101";"0";"0";"0";"0";"0,00003365426432665106";"1";"0";"1";"0,0003969648135988378";"16";"0";"1";"255";"0";"0";"1";"0"
"65477";"10";"3";"103";"50,49581974457102";"0,2576755991604432";"8";"0,2681099414571672";"0,00003417488067949632";"1";"2";"3";"0,0033138338573703028";"36";"0";"3";"1043";"0";"0";"1";"1"
"65479";"10";"1";"1";"8,329559124686325";"0,27068594278683483";"8";"0,28167455808080627";"0,0000166542021927893";"1";"1";"2";"0,0001857527576717709";"18";"0";"2";"2411";"0";"1";"0";"0"
"65480";"10";"1";"7";"0";"0,2847742840192007";"8";"0,2980643488455934";"0,000015552246910179046";"0";"3";"3";"0";"17";"0,1666666716337204";"4";"7652";"0";"0";"0";"1"
"65483";"10";"1";"31";"22,530099331118198";"0,2652230707395498";"7";"0,27630097691662275";"0,000018851099716861917";"2";"1";"3";"0,00038740512652918015";"7";"0,1666666716337204";"3";"1043";"0";"2";"0";"0"
"65485";"10";"1";"3";"0";"0,28472821397756687";"7";"0,29713970057719574";"0,000015552246910179046";"0";"2";"2";"0";"21";"0";"2";"7653";"0";"0";"0";"1"
"65486";"10";"1";"11";"0";"0,22887858164636526";"8";"0,23603873556999214";"0,000015552246910179046";"0";"2";"2";"0";"2";"0";"2";"7654";"0";"0";"0";"1"
"65490";"10";"1";"7";"0";"0,2714234308332905";"7";"0,2840985750360723";"0,000015552246910179046";"0";"3";"3";"0";"36";"0,3333333432674408";"3";"7655";"0";"0";"0";"1"
"65492";"10";"1";"18";"0";"0,26953902700495175";"8";"0,2812574404761892";"0,000015552246910179046";"0";"1";"1";"0";"7";"0";"2";"7656";"0";"0";"0";"1"
"65493";"10";"1";"6";"0";"0,2388167714505405";"8";"0,2465059072871635";"0,000015552246910179046";"0";"1";"1";"0";"18";"0";"1";"7657";"0";"0";"0";"2"
"65494";"10";"1";"29";"22,65350275081509";"0,26214122554374814";"8";"0,2731765125068792";"0,000030379412702459204";"1";"2";"3";"0,002569731721669503";"18";"0";"5";"1043";"0";"0";"3";"1"
"65497";"10";"1";"9";"0";"0,28350598464924054";"7";"0,29794675537764714";"0,000015552246910179046";"0";"9";"9";"0";"7";"0,0416666679084301";"9";"7659";"0";"0";"0";"2"
"65499";"10";"1";"1";"0";"0";"0";"0";"0,00001962043961448137";"1";"0";"1";"0,0003636332340102096";"20";"0";"1";"819";"0";"1";"0";"0"
"65500";"10";"1";"1";"0";"0,2847742840192007";"7";"0,29775027056276443";"0,000015552246910179046";"0";"2";"2";"0";"2";"0";"2";"7660";"0";"0";"0";"1"
"65503";"10";"1";"11";"0";"0,27873092963099827";"7";"0,29055510461760153";"0,000015552246910179046";"1";"2";"3";"0,0001927139082221773";"17";"0,5";"4";"7661";"0";"0";"1";"1"
"65507";"10";"1";"101";"0";"0";"0";"0";"0,000023548758329582816";"1";"0";"1";"0,0004550218705086072";"21";"0";"1";"1008";"0";"0";"1";"0"
"65510";"10";"1";"1";"0";"0,2703671462952532";"8";"0,28141211219336043";"0,000015552246910179046";"0";"2";"2";"0";"18";"0";"2";"7662";"0";"0";"0";"1"
"65511";"10";"1";"4";"0";"0,2652435961828227";"7";"0,27642356696513";"0,000015552246910179046";"0";"2";"2";"0";"7";"0";"2";"7664";"0";"0";"0";"1"
"65512";"10";"1";"21";"0";"0";"0";"0";"0,00001885811275800981";"1";"0";"1";"0,0001857527576717709";"2";"0";"1";"3179";"0";"1";"0";"0"
"65513";"10";"1";"1";"0";"0,2421129860601614";"8";"0,249831800144305";"0,000015552246910179046";"0";"1";"1";"0";"2";"0";"1";"7665";"0";"0";"0";"1"
"65514";"10";"1";"1";"0";"0";"0";"0";"0,00003473232455919144";"2";"0";"2";"0,0005485233483593096";"16";"0";"2";"1033";"0";"2";"0";"0"
"65517";"10";"1";"1";"0";"0";"0";"0";"0,00001702152062032605";"1";"0";"1";"0,0001857527576717709";"7";"0";"1";"7658";"0";"1";"0";"0"
"65519";"10";"1";"1";"0";"0";"0";"0";"0,000021746389461035753";"1";"0";"1";"0,0010682845069095255";"18";"0";"1";"62";"0";"1";"0";"0"
"65521";"10";"1";"16";"0";"0,25470242114401465";"8";"0,2640582591680894";"0,000015552246910179046";"1";"5";"6";"0,0001927139082221773";"2";"0,30000001192092896";"6";"7667";"0";"0";"1";"1"
"65522";"10";"4";"121";"0";"0,28608582574772434";"7";"0,29847628066377463";"0,000015552246910179046";"1";"5";"6";"0,0001927139082221773";"2";"0,30000001192092896";"9";"7668";"0";"0";"2";"1"
"65523";"10";"1";"28";"0";"0,2860626422455836";"7";"0,2990312017968723";"0,000040620185316455284";"2";"2";"4";"0,012937294280664693";"16";"0,6666666865348816";"7";"1043";"0";"0";"3";"2"
"65524";"10";"3";"111";"0";"0";"0";"0";"0,000018196939588443657";"1";"0";"1";"0,0001927139082221773";"2";"0";"1";"7666";"0";"1";"0";"0"
"65525";"10";"1";"1";"0";"0,2631316655038373";"8";"0,27329207251082416";"0,000015552246910179046";"0";"1";"1";"0";"16";"0";"1";"7669";"0";"0";"0";"1"
"65528";"10";"1";"1";"0";"0,2527767139027193";"8";"0,261507260101012";"0,000015552246910179046";"0";"1";"1";"0";"7";"0";"1";"7670";"0";"0";"0";"1"
"65529";"10";"1";"4";"0";"0,29164825452938575";"7";"0,3063235028859958";"0,000015552246910179046";"0";"3";"3";"0";"7";"0,8333333134651184";"3";"7671";"0";"0";"0";"1"
"65530";"10";"1";"23";"0";"0,2568593111500292";"8";"0,2666127795815301";"0,000015552246910179046";"0";"1";"1";"0";"36";"0";"1";"7672";"0";"0";"0";"1"
"65532";"10";"1";"3";"0";"1";"1";"1";"0,000015552246910179046";"0";"1";"1";"0";"7";"0";"1";"7673";"0";"0";"0";"1"
"65533";"10";"1";"26";"0";"0";"0";"0";"0,000035387441997163626";"3";"1";"4";"0,0005781417246665324";"7";"0,3333333432674408";"4";"7663";"0";"2";"1";"0"
"65536";"10";"1";"51";"0";"0,22460962430328044";"8";"0,2306504208048141";"0,000026356506225853953";"1";"1";"2";"0,00025795938645881004";"17";"0";"2";"1043";"0";"1";"0";"0"
"65537";"10";"1";"26";"0";"0,3022323983972524";"7";"0,31714060245309317";"0,000015552246910179046";"1";"4";"5";"0,0001927139082221773";"16";"0,6666666865348816";"13";"1044";"0";"1";"3";"1"
"65539";"10";"1";"21";"0";"0,2952359651084768";"7";"0,3089939574314493";"0,000015552246910179046";"0";"2";"2";"0";"17";"1";"4";"1045";"0";"0";"0";"1"
"65540";"10";"1";"18";"0";"0,22166722632639355";"8";"0,22762058051776743";"0,000027945822583493533";"1";"1";"2";"0,00020676653508502782";"21";"0";"2";"1046";"0";"0";"1";"1"
"65541";"10";"4";"124";"20943";"0,28837539604501256";"7";"0,30208463002552144";"0,00005634350562519183";"2";"6";"8";"0,01867587003877782";"21";"0,36666667461395264";"13";"1043";"0";"0";"4";"2"
"65544";"10";"3";"101";"5411,057123083488";"0,2847821397756687";"7";"0,2977570085030732";"0,00004372407049291951";"3";"3";"6";"0,0005854862785715973";"21";"0,3333333432674408";"6";"1046";"0";"2";"1";"0"
"65546";"10";"1";"1";"0";"0,2180069352708058";"8";"0,22359108574315";"0,000015552246910179046";"1";"2";"3";"0,0001927139082221773";"17";"0,5";"3";"1048";"0";"0";"1";"1"
"65547";"10";"1";"1";"0,6111111111111109";"1";"1";"1";"0,00001936785461102661";"1";"1";"2";"0,00020895788273905217";"18";"0";"2";"38";"0";"1";"0";"0"
"65548";"10";"1";"1";"5279,999999999996";"0,27873092963099827";"7";"0,29055510461760153";"0,000022163978605840573";"1";"1";"2";"0,0001927139082221773";"17";"0";"2";"1047";"0";"1";"0";"0"
"65549";"10";"1";"36";"0";"0,28353560305015574";"7";"0,29692775974025426";"0,000015552246910179046";"0";"5";"5";"0";"2";"0,44999998807907104";"5";"1049";"0";"0";"0";"2"
"65552";"10";"1";"6";"0";"0,25547975032660764";"7";"0,2648322510822529";"0,000015552246910179046";"0";"1";"1";"0";"7";"0";"1";"1050";"0";"0";"0";"1"
"65556";"10";"1";"23";"0";"0,26520669044150885";"7";"0,2762865259740249";"0,000015552246910179046";"0";"1";"1";"0";"7";"0";"1";"1051";"0";"0";"0";"1"
"65558";"10";"1";"1";"0";"0,2810454037366264";"7";"0,294950396825392";"0,000015552246910179046";"0";"2";"2";"0";"7";"1";"2";"1052";"0";"0";"0";"1"
"65560";"10";"1";"6";"0";"0,2741290691033695";"8";"0,28561981421356114";"0,000015552246910179046";"0";"2";"2";"0";"21";"0";"2";"1054";"0";"0";"0";"1"
"65561";"10";"4";"138";"0";"0,25821596244131456";"8";"0,26887784090909117";"0,000015552246910179046";"1";"7";"8";"0,0001927139082221773";"7";"0,1428571492433548";"9";"1053";"0";"0";"1";"1"
"65562";"10";"4";"128";"0";"0,3110273327049953";"7";"0,32808621933620824";"0,000015552246910179046";"1";"9";"10";"0,0001927139082221773";"18";"0,625";"14";"1055";"0";"0";"2";"1"
"65563";"10";"1";"21";"0";"0,2847357065803668";"7";"0,29761724352555335";"0,000023548758329582816";"1";"1";"2";"0,0004550218705086072";"21";"1";"2";"1043";"0";"1";"0";"0"
"65568";"10";"4";"299";"31850,549364405262";"0,2791349407783418";"7";"0,2924255134901043";"0,0000863030935068525";"10";"6";"16";"0,009141291013022012";"7";"0,19523809850215912";"21";"1043";"0";"5";"6";"0"
"65569";"10";"1";"1";"0";"0,21825396825396826";"8";"0,2243982233044819";"0,000015552246910179046";"0";"1";"1";"0";"7";"0";"1";"1056";"0";"0";"0";"1"
"65571";"10";"1";"11";"0";"0,27948337920813043";"7";"0,2933955627705579";"0,000015552246910179046";"1";"4";"5";"0,0001927139082221773";"36";"0,5833333134651184";"7";"1057";"0";"0";"2";"2"
"65572";"10";"1";"1";"0";"0,2651534173655401";"7";"0,2762463924963911";"0,000015552246910179046";"0";"3";"3";"0";"17";"0,3333333432674408";"3";"1058";"0";"0";"0";"1"
"65574";"10";"3";"101";"0";"0,29276406986415304";"7";"0,3078986291486216";"0,000015552246910179046";"1";"6";"7";"0,0001927139082221773";"7";"0,4000000059604645";"8";"1059";"0";"0";"1";"1"
"65580";"10";"1";"11";"0";"0,26327599102468213";"7";"0,27392676767676777";"0,000015552246910179046";"0";"2";"2";"0";"36";"0";"2";"1060";"0";"0";"0";"1"
"65583";"10";"1";"11";"0";"0";"0";"0";"0,000017441313108939483";"1";"0";"1";"0,0001927139082221773";"16";"0";"1";"1061";"0";"1";"0";"0"
"65584";"10";"1";"39";"0";"0";"0";"0";"0,00003753376442335282";"1";"0";"1";"0,003394516314133665";"16";"0";"1";"718";"0";"1";"0";"0"
"65586";"10";"1";"1";"0";"0,28252847745868764";"7";"0,2953120070666866";"0,000015552246910179046";"1";"5";"6";"0,0001927139082221773";"36";"0,30000001192092896";"9";"1066";"0";"0";"2";"1"
"65587";"10";"1";"1";"0";"0,2929752524692043";"7";"0,3064258658008586";"0,000015552246910179046";"1";"3";"4";"0,0001927139082221773";"22";"0,6666666865348816";"5";"1062";"0";"0";"1";"1"
